timestamp_ms,landmark,landmark_name,x,y,z,visibility,presence
720,6,RIGHT_EYE_OUTER,0.5224766135215759,0.6451867818832397,-1.3597173690795898,0.9928704500198364,0.9720252156257629
720,7,LEFT_EAR,0.6903782486915588,0.7046239972114563,-0.76777583360672,0.9832874536514282,0.9469454288482666
720,8,RIGHT_EAR,0.4831055700778961,0.6821321249008179,-0.8965924382209778,0.9932098984718323,0.9724613428115845
720,9,MOUTH_LEFT,0.6289929151535034,0.8126693964004517,-1.1902931928634644,0.9830007553100586,0.9369639158248901
720,10,MOUTH_RIGHT,0.5525287389755249,0.801651656627655,-1.2279828786849976,0.9905906915664673,0.9608623385429382
720,11,LEFT_SHOULDER,0.771674394607544,1.0170156955718994,-0.3639666438102722,0.8766384720802307,0.5081442594528198
720,12,RIGHT_SHOULDER,0.315009742975235,1.002172827720642,-0.5231562852859497,0.9612300395965576,0.7149847745895386
720,13,LEFT_ELBOW,0.8909512758255005,1.3765422105789185,-0.23879292607307434,0.10230079293251038,0.00972688663750887
720,14,RIGHT_ELBOW,0.2173200398683548,1.4177374839782715,-0.4517187476158142,0.18734373152256012,0.01344112865626812
720,15,LEFT_WRIST,0.8457437753677368,1.6063263416290283,-0.7188678979873657,0.08557677268981934,0.002787795150652528
720,16,RIGHT_WRIST,0.2674570679664612,1.6638771295547485,-0.9359854459762573,0.09459296613931656,0.001675405539572239
720,17,LEFT_PINKY,0.864352822303772,1.669981837272644,-0.941245436668396,0.1080239936709404,0.005475570447742939
720,18,RIGHT_PINKY,0.2615947723388672,1.7537267208099365,-1.0717631578445435,0.12890972197055817,0.002478854963555932
720,19,LEFT_INDEX,0.8283068537712097,1.6580475568771362,-0.9429371953010559,0.13423587381839752,0.009135192260146141
720,20,RIGHT_INDEX,0.28914427757263184,1.7259314060211182,-1.1475294828414917,0.18293233215808868,0.004301691427826881
720,21,LEFT_THUMB,0.8113883137702942,1.6466158628463745,-0.7560806274414062,0.12994514405727386,0.00643893564119935
720,22,RIGHT_THUMB,0.2982007563114166,1.6914849281311035,-0.9841228723526001,0.16870971024036407,0.0032742039766162634
720,23,LEFT_HIP,0.696170449256897,1.8792786598205566,-0.02551312744617462,0.002687701489776373,0.00027648985269479454
720,24,RIGHT_HIP,0.3776036202907562,1.8751399517059326,0.030996879562735558,0.0025209581945091486,0.0002250319521408528
720,25,LEFT_KNEE,0.6803439855575562,2.575794219970703,-0.3026440143585205,0.003979136701673269,0.0002692523703444749
720,26,RIGHT_KNEE,0.3811277747154236,2.552759885787964,-0.3280864655971527,0.0024286287371069193,0.0001757445716066286
720,27,LEFT_ANKLE,0.6834234595298767,3.246076822280884,0.2245049923658371,0.00016131854499690235,2.5410728994756937e-05
720,28,RIGHT_ANKLE,0.3966469168663025,3.2262864112854004,-0.06698118895292282,8.79288709256798e-05,3.636232577264309e-05
720,29,LEFT_HEEL,0.6860964298248291,3.3516650199890137,0.23048575222492218,0.00014456572534982115,2.4770459276624024e-05
720,30,RIGHT_HEEL,0.3917672038078308,3.3295400142669678,-0.07089794427156448,0.00018305490084458143,3.627570185926743e-05
720,31,LEFT_FOOT_INDEX,0.6417023539543152,3.4357516765594482,-0.5587838292121887,0.00036088310298509896,6.344657595036551e-05
720,32,RIGHT_FOOT_INDEX,0.44592341780662537,3.413583517074585,-0.9138451814651489,0.0005187114584259689,7.924157398520038e-05
752,0,NOSE,0.6001260280609131,0.7211472392082214,-1.406516671180725,0.9906872510910034,0.9560415744781494
752,1,LEFT_EYE_INNER,0.6326873898506165,0.6583402156829834,-1.3203275203704834,0.9876385927200317,0.9410120844841003
752,2,LEFT_EYE,0.6509972810745239,0.662817656993866,-1.3208811283111572,0.9852483868598938,0.9351290464401245
752,3,LEFT_EYE_OUTER,0.6693555116653442,0.6673917770385742,-1.3210480213165283,0.9855759739875793,0.9253965616226196
752,4,RIGHT_EYE_INNER,0.5686556100845337,0.6477140188217163,-1.3497698307037354,0.9902751445770264,0.9510124921798706
752,5,RIGHT_EYE,0.5445026159286499,0.6455827951431274,-1.3500553369522095,0.9904755353927612,0.9487462043762207
752,6,RIGHT_EYE_OUTER,0.5224165320396423,0.6454607248306274,-1.3507400751113892,0.992841899394989,0.9456373453140259
752,7,LEFT_EAR,0.6899210214614868,0.7032235264778137,-0.7457374930381775,0.9836652874946594,0.925114095211029
752,8,RIGHT_EAR,0.4832004904747009,0.6821222901344299,-0.8762907981872559,0.9930981397628784,0.9421776533126831
752,9,MOUTH_LEFT,0.6264969110488892,0.8117249011993408,-1.1816078424453735,0.9823282361030579,0.8469175100326538
752,10,MOUTH_RIGHT,0.5525084137916565,0.8014538884162903,-1.2208880186080933,0.990109920501709,0.8862423300743103
752,11,LEFT_SHOULDER,0.7718242406845093,0.9972392916679382,-0.3985684812068939,0.8666068911552429,0.31403544545173645
752,12,RIGHT_SHOULDER,0.3162975609302521,0.9936926364898682,-0.4974193572998047,0.9495919346809387,0.32372966408729553
752,13,LEFT_ELBOW,0.8803456425666809,1.3137849569320679,-0.5072914958000183,0.10246402025222778,0.018090354278683662
752,14,RIGHT_ELBOW,0.21766379475593567,1.3765060901641846,-0.5414308309555054,0.18098662793636322,0.010631334036588669
752,15,LEFT_WRIST,0.8131036758422852,1.3328938484191895,-0.9928731918334961,0.08058283478021622,0.004730180371552706
752,16,RIGHT_WRIST,0.29156383872032166,1.4721320867538452,-1.0025339126586914,0.08737543225288391,0.00207910081371665
752,17,LEFT_PINKY,0.8049341440200806,1.3478425741195679,-1.1076911687850952,0.10272787511348724,0.008313796482980251
752,18,RIGHT_PINKY,0.31393197178840637,1.5248134136199951,-1.1168380975723267,0.1197098046541214,0.003559132106602192
752,19,LEFT_INDEX,0.7896385788917542,1.3059465885162354,-1.086362600326538,0.12798459827899933,0.011224819347262383
752,20,RIGHT_INDEX,0.31708505749702454,1.4710943698883057,-1.1908817291259766,0.16993382573127747,0.005796516314148903
752,21,LEFT_THUMB,0.7848349809646606,1.3003718852996826,-1.0040831565856934,0.12367428839206696,0.008533318527042866
752,22,RIGHT_THUMB,0.3134427070617676,1.4511572122573853,-1.0054452419281006,0.1567838340997696,0.004230081103742123
752,23,LEFT_HIP,0.6949706077575684,1.8762085437774658,-0.02696685492992401,0.0025604218244552612,0.0005319196498021483
752,24,RIGHT_HIP,0.3841596841812134,1.881783127784729,0.03210008889436722,0.0023849911522120237,0.0002889346214942634
752,25,LEFT_KNEE,0.6889756321907043,2.4237401485443115,-0.3865591287612915,0.004599777981638908,0.0006877856212668121
752,26,RIGHT_KNEE,0.3810715675354004,2.4166524410247803,-0.34932827949523926,0.002784963697195053,0.00038643827429041266
752,27,LEFT_ANKLE,0.7022792100906372,3.051163673400879,0.030344124883413315,0.0002040571125689894,0.00010271146311424673
752,28,RIGHT_ANKLE,0.4442245066165924,3.0293760299682617,-0.16862085461616516,0.0001337922440143302,0.00011969407205469906
752,29,LEFT_HEEL,0.7020063996315002,3.1494078636169434,0.03830588608980179,0.00018317475041840225,0.00010915546590695158
752,30,RIGHT_HEEL,0.4495222568511963,3.117039203643799,-0.1758449673652649,0.00024271941219922155,0.00013158384535927325
752,31,LEFT_FOOT_INDEX,0.6837684512138367,3.234558582305908,-0.5890117883682251,0.000466322002466768,0.0002866965951398015
752,32,RIGHT_FOOT_INDEX,0.4986824095249176,3.212428092956543,-0.8933559656143188,0.0006661766092292964,0.0002970700734294951
783,0,NOSE,0.601127564907074,0.7224095463752747,-1.4687268733978271,0.9901277422904968,0.9365279078483582
783,1,LEFT_EYE_INNER,0.6328305006027222,0.6602739095687866,-1.3876198530197144,0.9874047040939331,0.9271169304847717
783,2,LEFT_EYE,0.6511582136154175,0.6645536422729492,-1.3880736827850342,0.9852672815322876,0.9226081371307373
783,3,LEFT_EYE_OUTER,0.6695380210876465,0.6689960360527039,-1.3881773948669434,0.9855237007141113,0.9145657420158386
783,4,RIGHT_EYE_INNER,0.570297360420227,0.6492794156074524,-1.4255335330963135,0.9898674488067627,0.9301626682281494
783,5,RIGHT_EYE,0.5469793081283569,0.6467469930648804,-1.425999402999878,0.9900826215744019,0.9223965406417847
783,6,RIGHT_EYE_OUTER,0.5245158076286316,0.6464783549308777,-1.426578402519226,0.9922583699226379,0.9136771559715271
783,7,LEFT_EAR,0.6889601945877075,0.7031938433647156,-0.8170284032821655,0.9835874438285828,0.9186800122261047
783,8,RIGHT_EAR,0.4832238554954529,0.6826881766319275,-0.9941499829292297,0.9920778274536133,0.8856565952301025
783,9,MOUTH_LEFT,0.6264399886131287,0.8117185235023499,-1.2430672645568848,0.9801069498062134,0.8049600720405579
783,10,MOUTH_RIGHT,0.5556928515434265,0.8014584183692932,-1.2957788705825806,0.9876524806022644,0.8091748952865601
783,11,LEFT_SHOULDER,0.7713950276374817,0.9969421625137329,-0.4508039951324463,0.8532007336616516,0.3569380044937134
783,12,RIGHT_SHOULDER,0.31879013776779175,0.9928984045982361,-0.5865269899368286,0.9168859124183655,0.15782560408115387
783,13,LEFT_ELBOW,0.8563782572746277,1.2889984846115112,-0.4446262717247009,0.09756509959697723,0.02357075922191143
783,14,RIGHT_ELBOW,0.2340225875377655,1.329027533531189,-0.7237058281898499,0.17008623480796814,0.004601121414452791
783,15,LEFT_WRIST,0.8105350732803345,1.3541275262832642,-0.7347419857978821,0.07513851672410965,0.0028877020813524723
783,16,RIGHT_WRIST,0.333118200302124,1.2126659154891968,-1.1374952793121338,0.08099664747714996,0.0029994563665241003
783,17,LEFT_PINKY,0.8047699928283691,1.3548940420150757,-0.798119306564331,0.0967433825135231,0.0045784758403897285
783,18,RIGHT_PINKY,0.3681986331939697,1.1935747861862183,-1.2057929039001465,0.11168291419744492,0.0065978895872831345
783,19,LEFT_INDEX,0.78580242395401,1.3354614973068237,-0.8422995805740356,0.1209079697728157,0.006203543860465288
783,20,RIGHT_INDEX,0.35009413957595825,1.1464544534683228,-1.2150638103485107,0.15828034281730652,0.009708545170724392
783,21,LEFT_THUMB,0.7794733047485352,1.3373485803604126,-0.763312816619873,0.11687519401311874,0.004592396318912506
783,22,RIGHT_THUMB,0.3426966369152069,1.1537286043167114,-1.1365230083465576,0.14621205627918243,0.007039798889309168
783,23,LEFT_HIP,0.6946189999580383,1.8520419597625732,-0.018662776798009872,0.0023770511616021395,0.00035075843334198
783,24,RIGHT_HIP,0.3988878130912781,1.868505835533142,0.02307876944541931,0.0022028996609151363,0.00016199683886952698
783,25,LEFT_KNEE,0.690719723701477,2.277320623397827,-0.3883706331253052,0.005252422299236059,0.0005415164050646126
783,26,RIGHT_KNEE,0.38159802556037903,2.2842118740081787,-0.3636672794818878,0.003212680108845234,0.00028470924007706344
783,27,LEFT_ANKLE,0.7198094129562378,2.891108512878418,0.03852531686425209,0.0002662997576408088,8.468012674711645e-05
783,28,RIGHT_ANKLE,0.4813012480735779,2.8630614280700684,-0.1392945498228073,0.00017692113760858774,9.384885197505355e-05
783,29,LEFT_HEEL,0.7213356494903564,2.989701747894287,0.0391797199845314,0.00023064875858835876,9.617768228054047e-05
783,30,RIGHT_HEEL,0.49095478653907776,2.938715696334839,-0.1375906765460968,0.00028468959499150515,0.00010346702765673399
783,31,LEFT_FOOT_INDEX,0.7159360647201538,3.056705951690674,-0.5004505515098572,0.0005991302896291018,0.00025279217516072094
783,32,RIGHT_FOOT_INDEX,0.5401266813278198,3.0388903617858887,-0.7403668761253357,0.0007845000363886356,0.0002544914896134287
814,0,NOSE,0.6003702878952026,0.7222005128860474,-1.4938435554504395,0.9901770353317261,0.9558680057525635
814,1,LEFT_EYE_INNER,0.6317287683486938,0.6601855158805847,-1.4067180156707764,0.9877380728721619,0.9359191656112671
814,2,LEFT_EYE,0.6502436995506287,0.6645278334617615,-1.4072531461715698,0.9856814742088318,0.9278177618980408
814,3,LEFT_EYE_OUTER,0.6687630414962769,0.6689848303794861,-1.4073593616485596,0.9858695864677429,0.9145854711532593
814,4,RIGHT_EYE_INNER,0.5699703693389893,0.6479639410972595,-1.4365389347076416,0.9901270866394043,0.9461483359336853
814,5,RIGHT_EYE,0.5465677976608276,0.6445801258087158,-1.4369149208068848,0.9903188347816467,0.9424901604652405
814,6,RIGHT_EYE_OUTER,0.5242651104927063,0.643454909324646,-1.4375507831573486,0.992362916469574,0.9376163482666016
814,7,LEFT_EAR,0.688498318195343,0.7018296122550964,-0.8265817761421204,0.9838922023773193,0.9093523621559143
814,8,RIGHT_EAR,0.4830494821071625,0.6789023876190186,-0.9619306325912476,0.9921234250068665,0.9323917031288147
814,9,MOUTH_LEFT,0.6247841119766235,0.8099837899208069,-1.2664527893066406,0.9801279306411743,0.851203441619873
814,10,MOUTH_RIGHT,0.5554432272911072,0.7989610433578491,-1.3076692819595337,0.987737238407135,0.8934187293052673
814,11,LEFT_SHOULDER,0.7719405889511108,0.9939405918121338,-0.47244954109191895,0.8463647365570068,0.31225061416625977
814,12,RIGHT_SHOULDER,0.31765538454055786,0.9857140183448792,-0.5591366291046143,0.910067617893219,0.31360214948654175
814,13,LEFT_ELBOW,0.8601325154304504,1.2983031272888184,-0.5884164571762085,0.09534196555614471,0.015313981100916862
814,14,RIGHT_ELBOW,0.23424294590950012,1.3583705425262451,-0.6843454837799072,0.16083888709545135,0.007962514646351337
814,15,LEFT_WRIST,0.808035671710968,1.3667882680892944,-1.0781041383743286,0.06981341540813446,0.002753391396254301
814,16,RIGHT_WRIST,0.328794926404953,1.4150583744049072,-1.1206969022750854,0.07419481873512268,0.0013469490222632885
814,17,LEFT_PINKY,0.7975219488143921,1.3752224445343018,-1.1815853118896484,0.09078063815832138,0.0049741873517632484
814,18,RIGHT_PINKY,0.3555731177330017,1.455384612083435,-1.187897801399231,0.10292141139507294,0.002443332225084305
814,19,LEFT_INDEX,0.7815117239952087,1.3600302934646606,-1.2103508710861206,0.11381936818361282,0.007120070047676563
814,20,RIGHT_INDEX,0.3503154218196869,1.4197851419448853,-1.2094289064407349,0.146045982837677,0.004086870234459639
814,21,LEFT_THUMB,0.7788163423538208,1.3563151359558105,-1.106278419494629,0.10980097949504852,0.005274179391562939
814,22,RIGHT_THUMB,0.34391459822654724,1.404205560684204,-1.1164697408676147,0.13486823439598083,0.002862623892724514
814,23,LEFT_HIP,0.6944875717163086,1.8515535593032837,-0.026050452142953873,0.0022539938800036907,0.0004301337176002562
814,24,RIGHT_HIP,0.3982272148132324,1.8624318838119507,0.03027065470814705,0.0020775380544364452,0.0002361227379878983
814,25,LEFT_KNEE,0.6942301988601685,2.385204553604126,-0.3737250864505768,0.005521531216800213,0.00062669871840626
814,26,RIGHT_KNEE,0.38941580057144165,2.372706413269043,-0.3623858690261841,0.0032666241750121117,0.0003802077262662351
814,27,LEFT_ANKLE,0.7157098054885864,3.017056703567505,0.0857103243470192,0.00027976796263828874,8.564497693441808e-05
814,28,RIGHT_ANKLE,0.46588701009750366,2.9963459968566895,-0.1214384064078331,0.0001976451458176598,0.00011156518303323537
814,29,LEFT_HEEL,0.7157891988754272,3.115790605545044,0.09546693414449692,0.00023571253404952586,9.752039477461949e-05
814,30,RIGHT_HEEL,0.470064640045166,3.088395833969116,-0.12159597873687744,0.0003091614635195583,0.00012268955470062792
814,31,LEFT_FOOT_INDEX,0.7029546499252319,3.2069733142852783,-0.4902651309967041,0.0006335147772915661,0.00025354043464176357
814,32,RIGHT_FOOT_INDEX,0.5194935202598572,3.1824991703033447,-0.7733341455459595,0.0008685395587235689,0.000284066132735461
845,0,NOSE,0.5999624729156494,0.7241150140762329,-1.717892050743103,0.9903467893600464,0.9506518244743347
845,1,LEFT_EYE_INNER,0.6311679482460022,0.6610121130943298,-1.6389986276626587,0.9879876971244812,0.9305445551872253
845,2,LEFT_EYE,0.649635910987854,0.6657531261444092,-1.63949453830719,0.9860168099403381,0.9184314012527466
845,3,LEFT_EYE_OUTER,0.6683294773101807,0.6704789996147156,-1.6396484375,0.9861117005348206,0.9016479849815369
845,4,RIGHT_EYE_INNER,0.5698908567428589,0.6481454372406006,-1.674952745437622,0.9903574585914612,0.9482967853546143
845,5,RIGHT_EYE,0.5465526580810547,0.6446039080619812,-1.6754398345947266,0.9905754923820496,0.9458721280097961
845,6,RIGHT_EYE_OUTER,0.5241640210151672,0.6434279084205627,-1.6760658025741577,0.9925225973129272,0.9422797560691833
845,7,LEFT_EAR,0.6877201795578003,0.7019549608230591,-1.0536025762557983,0.9839405417442322,0.8921061754226685
845,8,RIGHT_EAR,0.48247799277305603,0.6784706115722656,-1.2177364826202393,0.9922956824302673,0.935387372970581
845,9,MOUTH_LEFT,0.6235911250114441,0.8102976083755493,-1.483018159866333,0.9801245927810669,0.8096266984939575
845,10,MOUTH_RIGHT,0.5554327964782715,0.7989866137504578,-1.5325636863708496,0.9878758788108826,0.8729678392410278
845,11,LEFT_SHOULDER,0.7726403474807739,0.9928010106086731,-0.582221269607544,0.8441046476364136,0.31524813175201416
845,12,RIGHT_SHOULDER,0.3160962462425232,0.9852335453033447,-0.7370595335960388,0.9075305461883545,0.3369845449924469
845,13,LEFT_ELBOW,0.8562712669372559,1.301392674446106,-0.4298795759677887,0.09085042774677277,0.01716853305697441
845,14,RIGHT_ELBOW,0.2342745065689087,1.3713136911392212,-0.636975884437561,0.15599903464317322,0.010177753865718842
845,15,LEFT_WRIST,0.8065727949142456,1.5069576501846313,-0.6972295641899109,0.06423811614513397,0.002058879705145955
845,16,RIGHT_WRIST,0.3252837061882019,1.4765048027038574,-0.8057268261909485,0.06812695413827896,0.0012558965245261788
845,17,LEFT_PINKY,0.7977585792541504,1.5827844142913818,-0.762759804725647,0.08407783508300781,0.0034285804722458124
845,18,RIGHT_PINKY,0.34596410393714905,1.5207610130310059,-0.8808000683784485,0.0950501561164856,0.002036942634731531
845,19,LEFT_INDEX,0.7810050845146179,1.5447211265563965,-0.8381929397583008,0.10557936131954193,0.004619822837412357
845,20,RIGHT_INDEX,0.3467552065849304,1.4949824810028076,-0.9379054307937622,0.1349579095840454,0.0032251153606921434
845,21,LEFT_THUMB,0.7760404348373413,1.5113770961761475,-0.7383967638015747,0.10184825956821442,0.003473652293905616
845,22,RIGHT_THUMB,0.3427404761314392,1.4783865213394165,-0.8329136967658997,0.1247001439332962,0.0023848428390920162
845,23,LEFT_HIP,0.692700207233429,1.8164876699447632,-0.025957122445106506,0.002136263996362686,0.00033981085289269686
845,24,RIGHT_HIP,0.39705905318260193,1.824832797050476,0.03019765019416809,0.001971240621060133,0.0002272660203743726
845,25,LEFT_KNEE,0.6931940317153931,2.3289990425109863,-0.37411510944366455,0.005708042532205582,0.00045936921378597617
845,26,RIGHT_KNEE,0.39038974046707153,2.3018250465393066,-0.4311400055885315,0.0035488149151206017,0.0003705201088450849
845,27,LEFT_ANKLE,0.721491813659668,2.941553831100464,0.10531973838806152,0.00029695502598769963,5.2758627134608105e-05
845,28,RIGHT_ANKLE,0.47509604692459106,2.9152991771698,-0.1294814795255661,0.00023097559460438788,9.646793478168547e-05
